agency,borough,complaint_type,latitude,longitude
DPR,BROOKLYN,Maintenance or Facility,40.638608695996474,-73.94808604142806
DOT,BROOKLYN,Street Light Condition,40.69126242099185,-73.99539516429614
NYPD,QUEENS,Illegal Parking,40.674614949768646,-73.7653342918879
NYPD,MANHATTAN,Noise - Vehicle,40.853209253360156,-73.92718066772576
DOHMH,BROOKLYN,Rodent,40.65662129596871,-73.95806621423951
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.825104318551325,-73.94936777115372
NYPD,MANHATTAN,Noise - Vehicle,40.854992232899,-73.92987178432652
DSNY,QUEENS,Derelict Vehicles,40.698008552729966,-73.89569728592849
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.68133133561553,-73.92795604190802
DPR,QUEENS,Root/Sewer/Sidewalk Condition,40.703062314011135,-73.83519911461251
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.83396387390958,-73.94268649866041
NYPD,QUEENS,Illegal Parking,40.704341006361155,-73.87913988505727
NYPD,BRONX,Noise - Residential,40.84090695773647,-73.87030830693175
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.83311943870601,-73.94460247036008
NYPD,QUEENS,Noise - Commercial,40.7052281214301,-73.9062320893637
NYPD,MANHATTAN,Noise - Commercial,40.82106420380565,-73.94368396152346
DOB,QUEENS,Building/Use,40.70079900935268,-73.83407587449852
NYPD,QUEENS,Illegal Parking,40.69640657043577,-73.88796075733927
DSNY,QUEENS,Derelict Vehicles,40.698008552729966,-73.89569728592849
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.833160637136714,-73.94466025478772
NYPD,BROOKLYN,Noise - Residential,40.64444427636009,-73.98851941086163
NYPD,MANHATTAN,Noise - Residential,40.83383052642709,-73.94503552312705
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.8215795211339,-73.95456239383346
DPR,QUEENS,Root/Sewer/Sidewalk Condition,40.734271911558814,-73.74810735367713
NYPD,BRONX,Noise - Residential,40.8606008702817,-73.9047549509752
NYPD,BROOKLYN,Noise - Vehicle,40.689966458318175,-73.93746270935553
DEP,BRONX,Water Conservation,40.873824511237075,-73.87558837808942
DOB,QUEENS,Building/Use,40.70288889946346,-73.81161949028332
NYPD,BROOKLYN,Illegal Parking,40.63574724438328,-74.02209707387185
NYPD,BRONX,Illegal Parking,40.80920473801977,-73.80217204054776
NYPD,MANHATTAN,Noise - Residential,40.79438697500402,-73.9468196986509
NYPD,QUEENS,Illegal Parking,40.68113454306124,-73.80224190014354
NYPD,BROOKLYN,Illegal Parking,40.70556044192314,-73.95763507956146
NYPD,QUEENS,Illegal Parking,40.69933657068446,-73.8922294398095
DEP,BROOKLYN,Water System,40.700246392597535,-73.92088135260644
DEP,MANHATTAN,Noise,40.74113475117219,-74.00368446086581
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.65232886647002,-73.95920413298683
DOT,BROOKLYN,Sidewalk Condition,40.696282997455214,-73.93402363266839
DOB,QUEENS,Building/Use,40.695206494518594,-73.83121565144462
DOB,BRONX,Elevator,40.85209282539418,-73.9054033214213
DEP,BROOKLYN,Water System,40.710601490593355,-73.95478953911605
DEP,QUEENS,Noise,40.739192574908365,-73.87780644713042
NYPD,MANHATTAN,Noise - Commercial,40.728221967714056,-73.98128180296732
NYPD,MANHATTAN,Noise - Commercial,40.82106420380565,-73.94368396152346
NYPD,QUEENS,Noise - Residential,40.6822430869546,-73.82221308262685
NYPD,STATEN ISLAND,Illegal Parking,40.59862183134544,-74.12938672378758
NYPD,QUEENS,Blocked Driveway,40.724166338704,-73.74840891751803
NYPD,BROOKLYN,Noise - Commercial,40.68196243389455,-73.98647225205205
NYPD,BRONX,Noise - Street/Sidewalk,40.82306569388586,-73.9100043480184
DPR,STATEN ISLAND,Overgrown Tree/Branches,40.62882935861764,-74.12086387012688
NYPD,BRONX,Noise - Residential,40.812820995646355,-73.90822636767874
NYPD,BRONX,Noise - Residential,40.8039008802056,-73.91573012701053
NYPD,BRONX,Noise - Residential,40.82448581355442,-73.8524477290267
NYPD,QUEENS,Noise - Vehicle,40.7520925510192,-73.86285842744331
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.701495213503755,-73.9208113463677
DOB,QUEENS,Building/Use,40.71891633564789,-73.7590203259755
NYPD,QUEENS,Blocked Driveway,40.75527984605448,-73.83035959222997
DOB,QUEENS,Building/Use,40.79267506235218,-73.82722705000708
DEP,QUEENS,Noise,40.69620143116477,-73.84585812475923
DEP,BRONX,Water System,40.863329870480754,-73.89919792394949
NYPD,BRONX,Noise - Street/Sidewalk,40.84431264505169,-73.9067082965998
HPD,BROOKLYN,WATER LEAK,40.6492552789244,-73.96084209642845
NYPD,QUEENS,Illegal Parking,40.734473245466816,-73.92041853903328
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.81453188999562,-73.94392792464453
NYPD,QUEENS,Blocked Driveway,40.76810639414496,-73.93169614286755
NYPD,BROOKLYN,Noise - Commercial,40.67620632508334,-73.9415674759704
DOHMH,BROOKLYN,Rodent,40.67303985538759,-73.96409425706679
NYPD,BRONX,Noise - Street/Sidewalk,40.843426477703254,-73.91426327900784
NYPD,QUEENS,Illegal Parking,40.744417926352575,-73.85369328266124
NYPD,STATEN ISLAND,Illegal Parking,40.59859732671492,-74.12921022833997
DOB,QUEENS,Building/Use,40.67806013104629,-73.80050245855493
DEP,BROOKLYN,Noise,40.63748596004359,-73.9859552196805
NYPD,BRONX,Blocked Driveway,40.84261465842055,-73.88094514462988
NYPD,MANHATTAN,Blocked Driveway,40.79815188268261,-73.93448610705444
NYPD,BRONX,Noise - Residential,40.840837954747045,-73.910309187823
NYPD,BROOKLYN,Blocked Driveway,40.6180992873817,-73.98423032582102
NYPD,BRONX,Blocked Driveway,40.88206138617742,-73.84811415240617
NYPD,QUEENS,Illegal Parking,40.74860698976366,-73.94579878236122
NYPD,BRONX,Noise - Commercial,40.84408125676333,-73.91635870872518
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.70178323733244,-73.92055493919345
NYPD,MANHATTAN,Noise - Commercial,40.79826243515196,-73.96914098956294
NYPD,MANHATTAN,Illegal Parking,40.724491899722686,-73.9816328050584
DSNY,QUEENS,Derelict Vehicles,40.75401619880041,-73.92933562024069
NYPD,QUEENS,Noise - Vehicle,40.689301569395106,-73.81628061745667
NYPD,QUEENS,Noise - Residential,40.592034677670114,-73.80001053365655
DEP,QUEENS,Sewer,40.67753606723042,-73.72822236174392
NYPD,BROOKLYN,Illegal Fireworks,40.63852396544709,-73.97318550995647
DEP,BRONX,Water System,40.807304990899645,-73.90262050837154
DEP,BRONX,Water System,40.863329870480754,-73.89919792394949
DOB,BROOKLYN,General Construction/Plumbing,40.63748596004359,-73.9859552196805
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.57842287867633,-73.981820569497
NYPD,BROOKLYN,Noise - Residential,40.67091850598461,-73.92089090840184
NYPD,BRONX,Noise - Commercial,40.84408125676333,-73.91635870872518
NYPD,QUEENS,Noise - Residential,40.68963310120832,-73.80266382624112
NYPD,BROOKLYN,Noise - Residential,40.68530815612419,-73.87598697732629
NYPD,QUEENS,Noise - Residential,40.68883185760809,-73.816058348581
DOT,STATEN ISLAND,Street Light Condition,40.63658334226051,-74.16505826229779
DHS,MANHATTAN,Homeless Person Assistance,40.733672961220975,-73.98073542225694
NYPD,QUEENS,Noise - Street/Sidewalk,40.6907593888796,-73.85279053803126
NYPD,QUEENS,Blocked Driveway,40.6597270721595,-73.72904821505185
NYPD,QUEENS,Noise - Residential,40.732079010563226,-73.89845112871363
DOT,QUEENS,Street Light Condition,40.70515698377471,-73.85596513241397
NYPD,QUEENS,Noise - Residential,40.68713746702284,-73.75134670917117
NYPD,QUEENS,Noise - Residential,40.7520925510192,-73.86285842744331
NYPD,QUEENS,Animal-Abuse,40.751254519508706,-73.89311993980992
NYPD,BROOKLYN,Illegal Parking,40.61516307652602,-73.91618450639292
HPD,BROOKLYN,OUTSIDE BUILDING,40.683953348110826,-73.96497535451016
NYPD,BRONX,Noise - Street/Sidewalk,40.82451968466003,-73.9126508590052
NYPD,BROOKLYN,Noise - Residential,40.65466302493081,-73.96241387096445
DSNY,QUEENS,Derelict Vehicles,40.75441073226696,-73.92818741282251
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.787954486508774,-73.94939963431818
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.82615941282093,-73.94580065071112
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.61458547928121,-73.90412627375348
DSNY,MANHATTAN,Derelict Bicycle,40.77920444413798,-73.9750353310723
NYPD,MANHATTAN,Disorderly Youth,40.81675888923704,-73.9354071125969
NYPD,BROOKLYN,Noise - Residential,40.67809150828157,-73.87796166437118
DOB,BROOKLYN,General Construction/Plumbing,40.63748596004359,-73.9859552196805
NYPD,QUEENS,Illegal Parking,40.68500350635057,-73.85488009684605
NYPD,QUEENS,Illegal Parking,40.72691088643847,-73.71866203735492
NYPD,MANHATTAN,Illegal Parking,40.73412712976529,-73.99131843235159
DEP,BROOKLYN,Water System,40.71095834504912,-73.95487947321118
DEP,BRONX,Water System,40.82950481395846,-73.88255491756378
DEP,MANHATTAN,Water System,40.730006403392494,-73.98353634925303
DSNY,BROOKLYN,Missed Collection (All Materials),40.632345485885814,-74.00890611148772
NYPD,BROOKLYN,Noise - Residential,40.68304741014655,-74.00096267789296
NYPD,BRONX,Noise - Vehicle,40.84897849185089,-73.90318842813465
DOB,MANHATTAN,General Construction/Plumbing,40.77818924625769,-73.94457595514585
NYPD,BROOKLYN,Noise - Residential,40.69327923306659,-73.9195301242032
TLC,MANHATTAN,For Hire Vehicle Complaint,40.73412712976529,-73.99131843235159
HPD,BROOKLYN,WATER LEAK,40.683953348110826,-73.96497535451016
NYPD,BRONX,Noise - Residential,40.830936113538854,-73.88942536736653
DPR,BROOKLYN,New Tree Request,40.66004708236388,-73.95182503041674
TLC,BROOKLYN,For Hire Vehicle Complaint,40.677561744114534,-73.96833158341866
NYPD,BROOKLYN,Noise - Residential,40.68530815612419,-73.87598697732629
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.81301201720303,-73.94539229869659
DEP,MANHATTAN,Water System,40.753387309234974,-73.99630403340966
DOHMH,QUEENS,Rodent,40.7651134122446,-73.82792307558513
NYPD,BRONX,Blocked Driveway,40.85171130307396,-73.91989149979727
TLC,MANHATTAN,Taxi Complaint,40.75031839842109,-73.9911105992578
NYPD,MANHATTAN,Illegal Parking,40.734854607255826,-73.99305394839116
DEP,BRONX,Air Quality,40.87176841531562,-73.84373003549511
NYPD,BRONX,Noise - Vehicle,40.83833423984309,-73.9169188688253
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.81871935683112,-73.94195537320263
NYPD,BROOKLYN,Noise - Residential,40.68812549859209,-73.93394877048087
NYPD,STATEN ISLAND,Blocked Driveway,40.567166271022394,-74.11666351629658
TLC,MANHATTAN,For Hire Vehicle Complaint,40.734854607255826,-73.99305394839116
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.71305579397485,-73.99397604544109
NYPD,QUEENS,Noise - Residential,40.67370722656136,-73.84734131207394
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.59550064999087,-73.93517104857945
DOHMH,MANHATTAN,Rodent,40.80520552926008,-73.95721766718064
DEP,BROOKLYN,Water System,40.70069075370473,-73.92045886582005
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.694540635117285,-73.92178245064575
DOB,QUEENS,Building/Use,40.68480636080304,-73.80505062079385
TLC,QUEENS,Green Taxi Complaint,40.72155906657832,-73.84491200091756
NYPD,BRONX,Blocked Driveway,40.871433184583175,-73.85176503168506
HPD,BROOKLYN,PAINT/PLASTER,40.683953348110826,-73.96497535451016
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.85255128587805,-73.93296494740626
NYPD,QUEENS,Noise - Vehicle,40.7520925510192,-73.86285842744331
NYPD,BRONX,Noise - Residential,40.850136961509634,-73.91758367042492
NYPD,BRONX,Noise - Residential,40.85400635484325,-73.90597896864713
NYPD,QUEENS,Illegal Parking,40.75610703434936,-73.89589868186421
NYPD,QUEENS,Noise - Residential,40.693311378850844,-73.86809998815319
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.639613569012255,-74.01026548354646
DOT,QUEENS,Street Condition,40.76015436819871,-73.81942417589306
DEP,QUEENS,Water System,40.75654581513219,-73.80639275629376
NYPD,QUEENS,Noise - Residential,40.7337504149901,-73.85476310749436
HPD,MANHATTAN,HEAT/HOT WATER,40.79949788580488,-73.9416145612779
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.69554136384613,-73.91260707216114
NYPD,QUEENS,Blocked Driveway,40.75507577832824,-73.85806617017603
HPD,MANHATTAN,UNSANITARY CONDITION,40.80520552926008,-73.95721766718064
DOT,QUEENS,Street Condition,40.76394173841055,-73.8281463079408
NYPD,MANHATTAN,Noise - Residential,40.82260998883064,-73.93927828711236
DPR,BROOKLYN,Illegal Tree Damage,40.6825394826926,-73.9941518664788
DOHMH,BROOKLYN,Rodent,40.67867455880562,-73.9054366003942
NYPD,QUEENS,Illegal Parking,40.72773210357937,-73.87676311445377
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.79960780629117,-73.94187451801626
NYPD,MANHATTAN,Noise - Vehicle,40.85249092762839,-73.93300838489216
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.67028561802885,-73.9148210968993
DSNY,BRONX,Derelict Vehicles,40.82459671433206,-73.91288561632156
NYPD,BROOKLYN,Noise - Residential,40.71361817512928,-73.96301188442872
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.68530815612419,-73.87598697732629
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.82000292397573,-73.95886650078245
NYPD,QUEENS,Illegal Parking,40.757734500320566,-73.87629611357917
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.693232641928454,-73.9721898645919
DEP,MANHATTAN,Noise,40.73964343827765,-73.98503875327599
NYPD,MANHATTAN,Noise - Commercial,40.728221967714056,-73.98128180296732
HPD,MANHATTAN,UNSANITARY CONDITION,40.807129273329735,-73.94965958870036
NYPD,QUEENS,Noise - Residential,40.7337504149901,-73.85476310749436
NYPD,QUEENS,Blocked Driveway,40.691903823642825,-73.8015284204324
NYPD,BRONX,Noise - Residential,40.836587768244534,-73.91961337374968
NYPD,MANHATTAN,Noise - Vehicle,40.820030813015244,-73.95285090944701
NYPD,MANHATTAN,Illegal Parking,40.77014784680779,-73.98039994857291
NYPD,QUEENS,Noise - Street/Sidewalk,40.68626656588405,-73.86660312931433
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.7876854281565,-73.9492301122944
NYPD,QUEENS,Blocked Driveway,40.67018273143566,-73.81882783504325
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.70027906008168,-73.91661125494505
DOHMH,MANHATTAN,Food Poisoning,40.82586251164892,-73.95087392956316
DEP,MANHATTAN,Noise,40.78460657363493,-73.95786644520645
NYPD,QUEENS,Noise - Residential,40.68855316839335,-73.8168596140342
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.670915721534136,-73.92083323361118
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.81301201720303,-73.94539229869659
NYPD,QUEENS,Noise - Residential,40.752217135208824,-73.87338284036926
DSNY,BRONX,Dirty Conditions,40.89259413118851,-73.85780871233345
NYPD,QUEENS,Illegal Parking,40.69037855740898,-73.79114063755516
NYPD,QUEENS,Noise - Vehicle,40.76470536248418,-73.8109934015107
NYPD,BROOKLYN,Noise - Residential,40.66472441059682,-73.88055255875538
NYPD,BRONX,Noise - Residential,40.8166642582096,-73.86671025768528
NYPD,MANHATTAN,Noise - Commercial,40.72829068808901,-73.98191678869973
DEP,BRONX,Water System,40.874123444409506,-73.87536724887148
NYPD,QUEENS,Blocked Driveway,40.7117938404706,-73.7353582163342
NYPD,QUEENS,Noise - Street/Sidewalk,40.73871329519446,-73.86174566356706
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.804044260827865,-73.95655017698488
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.85342049945254,-73.92702861602903
NYPD,QUEENS,Abandoned Vehicle,40.69036489249448,-73.791173133829
NYPD,BROOKLYN,Illegal Parking,40.68906836896114,-73.91897990320942
DPR,BROOKLYN,Illegal Tree Damage,40.64172457508559,-74.00665169607578
NYPD,QUEENS,Noise - Vehicle,40.764071008373364,-73.80913608782691
NYPD,BROOKLYN,Illegal Parking,40.63461144866871,-74.03152553525608
NYPD,BRONX,Noise - Street/Sidewalk,40.83604335278752,-73.92221237387977
NYPD,MANHATTAN,Noise - Residential,40.78657327729844,-73.94226506726945
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.69097369192409,-73.9483301418378
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.78737554225717,-73.94984425013189
NYPD,BRONX,Blocked Driveway,40.87492391781069,-73.87446537853597
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.78062469233428,-73.9464046134472
DEP,MANHATTAN,Air Quality,40.728911640630066,-73.98657817784226
NYPD,QUEENS,Noise - Residential,40.673784591981686,-73.78866907200431
NYPD,BROOKLYN,Illegal Parking,40.60784237383194,-74.0126915928997
NYPD,QUEENS,Noise - Residential,40.752950939992346,-73.88204020965952
DOT,QUEENS,Street Condition,40.69036489249448,-73.791173133829
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.86759456512208,-73.91943126955604
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.83710037014551,-73.94694095276317
NYPD,BRONX,Noise - Street/Sidewalk,40.830362355899965,-73.86602154214397
NYPD,BROOKLYN,Illegal Parking,40.70186698081781,-73.94680333982762
DOHMH,MANHATTAN,Rodent,40.80884241326302,-73.96581272236773
NYPD,BRONX,Noise - Residential,40.86992445315886,-73.85459223554373
NYPD,BRONX,Noise - Street/Sidewalk,40.81804295591947,-73.91013036451011
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.78890814013803,-73.94048629825895
NYPD,BRONX,Noise - Street/Sidewalk,40.83851478041314,-73.86655806085378
NYPD,QUEENS,Noise - Street/Sidewalk,40.77729817187707,-73.92246153015647
NYPD,MANHATTAN,Noise - Commercial,40.8388111804014,-73.93767696356736
NYPD,MANHATTAN,Noise - Residential,40.774407800513785,-73.95972868583077
DOB,BRONX,Elevator,40.87097286294374,-73.90448699362211
NYPD,BROOKLYN,Noise - Residential,40.68812549859209,-73.93394877048087
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.68900254272051,-73.91904849450954
DEP,BRONX,Water System,40.87766660776071,-73.90380840095008
NYPD,QUEENS,Illegal Parking,40.703479974929046,-73.88258939737202
NYPD,QUEENS,Noise - Street/Sidewalk,40.70377398431442,-73.85847114325672
NYPD,STATEN ISLAND,Illegal Parking,40.625532510754034,-74.13120048178006
NYPD,BRONX,Noise - Commercial,40.830362355899965,-73.86602154214397
NYPD,BRONX,Noise - Street/Sidewalk,40.87117698193271,-73.85317212610741
NYPD,BRONX,Noise - Residential,40.8039008802056,-73.91573012701053
DOT,QUEENS,Street Condition,40.690367702684405,-73.79120918444045
NYPD,BRONX,Noise - Street/Sidewalk,40.87970084316435,-73.90105714451221
DOT,QUEENS,Street Light Condition,40.74273106986728,-73.91498469896054
NYPD,BROOKLYN,Noise - Residential,40.591350488538794,-73.96752993169969
NYPD,BROOKLYN,Blocked Driveway,40.67571882716521,-73.92884896928419
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.68674494699559,-73.96552556572131
DEP,STATEN ISLAND,Water System,40.58789692555058,-74.16255445860426
NYPD,BROOKLYN,Noise - Residential,40.62680078288339,-73.96266012168891
NYPD,MANHATTAN,Noise - Commercial,40.82106420380565,-73.94368396152346
NYPD,BRONX,Blocked Driveway,40.876476717902754,-73.85295792511478
NYPD,BROOKLYN,Blocked Driveway,40.68906836896114,-73.91897990320942
NYPD,QUEENS,Illegal Parking,40.753893897461474,-73.91489104622978
TLC,MANHATTAN,Taxi Complaint,40.75186175263903,-73.97707398202931
NYPD,STATEN ISLAND,Noise - Residential,40.63683298005415,-74.11840667978956
NYPD,BRONX,Illegal Parking,40.88268262189564,-73.908997858203
NYPD,BRONX,Noise - Street/Sidewalk,40.83108373215557,-73.90084397080425
NYPD,BROOKLYN,Noise - Vehicle,40.63282251222135,-74.01447974030113
NYPD,BROOKLYN,Noise - Residential,40.67540419177056,-73.9305076615947
NYPD,BRONX,Noise - Vehicle,40.84254250798864,-73.86525971789152
NYPD,QUEENS,Noise - Commercial,40.77090216352115,-73.73528940439274
HPD,BROOKLYN,ELECTRIC,40.64439888732023,-73.90684728091192
TLC,QUEENS,For Hire Vehicle Complaint,40.753893897461474,-73.91489104622978
NYPD,QUEENS,Illegal Parking,40.697684221989476,-73.77324474022022
TLC,MANHATTAN,Taxi Complaint,40.75958119745315,-73.98436648446643
DHS,BROOKLYN,Homeless Person Assistance,40.71093446010397,-73.96513431546155
NYPD,BRONX,Noise - Street/Sidewalk,40.854931353005405,-73.89339073540343
NYPD,BROOKLYN,Blocked Driveway,40.615695827922465,-73.99514104056438
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.820030813015244,-73.95285090944701
NYPD,MANHATTAN,Noise - Commercial,40.772246275453575,-73.95586329212367
NYPD,MANHATTAN,Noise - Vehicle,40.79557631103478,-73.97298500898476
NYPD,BRONX,Noise - Residential,40.87052662721268,-73.89034300420984
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.647954441319435,-73.95394549447498
NYPD,MANHATTAN,Noise - Vehicle,40.804044260827865,-73.95655017698488
NYPD,BRONX,Animal-Abuse,40.86918845881149,-73.84581508775645
DOHMH,MANHATTAN,Rodent,40.76797712745913,-73.96045460103635
DOB,QUEENS,Building/Use,40.75182511603953,-73.79085053434972
NYPD,BRONX,Noise - Street/Sidewalk,40.812820995646355,-73.90822636767874
